"x","y","ID"
-1.52699837550596,-0.50925898677625,"CC-82_LL_8"
-1.53677052837164,-0.50925898677625,"CC-82_LL_8"
-1.54654268123732,-0.50925898677625,"CC-82_LL_8"
-1.55631483410299,-0.523037065502767,"CC-82_LL_8"
-1.56608698696867,-0.523037065502767,"CC-82_LL_8"
-1.57585913983434,-0.523037065502767,"CC-82_LL_8"
-1.58563129270002,-0.523037065502767,"CC-82_LL_8"
-1.5954034455657,-0.523037065502767,"CC-82_LL_8"
-1.5954034455657,-0.536815144229283,"CC-82_LL_8"
-1.58563129270002,-0.5505932229558,"CC-82_LL_8"
-1.58563129270002,-0.564371301682317,"CC-82_LL_8"
-1.58563129270002,-0.578149380408833,"CC-82_LL_8"
-1.57585913983434,-0.59192745913535,"CC-82_LL_8"
-1.57585913983434,-0.605705537861866,"CC-82_LL_8"
-1.57585913983434,-0.619483616588383,"CC-82_LL_8"
-1.57585913983434,-0.6332616953149,"CC-82_LL_8"
-1.57585913983434,-0.647039774041416,"CC-82_LL_8"
-1.57585913983434,-0.660817852767933,"CC-82_LL_8"
-1.57585913983434,-0.67459593149445,"CC-82_LL_8"
-1.57585913983434,-0.688374010220966,"CC-82_LL_8"
-1.57585913983434,-0.702152088947483,"CC-82_LL_8"
-1.57585913983434,-0.715930167673999,"CC-82_LL_8"
-1.58563129270002,-0.729708246400516,"CC-82_LL_8"
-1.58563129270002,-0.743486325127033,"CC-82_LL_8"
-1.5954034455657,-0.757264403853549,"CC-82_LL_8"
-1.5954034455657,-0.771042482580066,"CC-82_LL_8"
-1.60517559843137,-0.784820561306583,"CC-82_LL_8"
-1.60517559843137,-0.798598640033099,"CC-82_LL_8"
-1.61494775129705,-0.812376718759616,"CC-82_LL_8"
-1.62471990416272,-0.826154797486132,"CC-82_LL_8"
-1.6344920570284,-0.839932876212649,"CC-82_LL_8"
-1.64426420989407,-0.853710954939165,"CC-82_LL_8"
-1.64426420989407,-0.867489033665682,"CC-82_LL_8"
-1.64426420989407,-0.881267112392199,"CC-82_LL_8"
-1.65403636275975,-0.895045191118715,"CC-82_LL_8"
-1.65403636275975,-0.908823269845232,"CC-82_LL_8"
-1.65403636275975,-0.922601348571749,"CC-82_LL_8"
-1.65403636275975,-0.936379427298265,"CC-82_LL_8"
-1.66380851562543,-0.950157506024782,"CC-82_LL_8"
-1.66380851562543,-0.963935584751298,"CC-82_LL_8"
-1.6735806684911,-0.977713663477815,"CC-82_LL_8"
-1.68335282135678,-0.991491742204332,"CC-82_LL_8"
-1.68335282135678,-1.00526982093085,"CC-82_LL_8"
-1.69312497422245,-1.01904789965736,"CC-82_LL_8"
-1.70289712708813,-1.03282597838388,"CC-82_LL_8"
-1.71266927995381,-1.0466040571104,"CC-82_LL_8"
-1.70289712708813,-1.06038213583691,"CC-82_LL_8"
-1.70289712708813,-1.07416021456343,"CC-82_LL_8"
-1.69312497422245,-1.08793829328995,"CC-82_LL_8"
-1.68335282135678,-1.10171637201646,"CC-82_LL_8"
-1.68335282135678,-1.11549445074298,"CC-82_LL_8"
-1.6735806684911,-1.1292725294695,"CC-82_LL_8"
-1.66380851562543,-1.14305060819601,"CC-82_LL_8"
-1.65403636275975,-1.14305060819601,"CC-82_LL_8"
-1.64426420989407,-1.1292725294695,"CC-82_LL_8"
-1.6344920570284,-1.1292725294695,"CC-82_LL_8"
-1.62471990416272,-1.11549445074298,"CC-82_LL_8"
-1.61494775129705,-1.10171637201646,"CC-82_LL_8"
-1.60517559843137,-1.10171637201646,"CC-82_LL_8"
-1.5954034455657,-1.10171637201646,"CC-82_LL_8"
-1.58563129270002,-1.08793829328995,"CC-82_LL_8"
-1.57585913983434,-1.08793829328995,"CC-82_LL_8"
-1.56608698696867,-1.08793829328995,"CC-82_LL_8"
-1.55631483410299,-1.07416021456343,"CC-82_LL_8"
-1.54654268123732,-1.07416021456343,"CC-82_LL_8"
-1.53677052837164,-1.07416021456343,"CC-82_LL_8"
-1.52699837550596,-1.07416021456343,"CC-82_LL_8"
-1.51722622264029,-1.07416021456343,"CC-82_LL_8"
-1.50745406977461,-1.07416021456343,"CC-82_LL_8"
-1.49768191690894,-1.08793829328995,"CC-82_LL_8"
-1.48790976404326,-1.08793829328995,"CC-82_LL_8"
-1.47813761117759,-1.08793829328995,"CC-82_LL_8"
-1.46836545831191,-1.08793829328995,"CC-82_LL_8"
-1.45859330544623,-1.10171637201646,"CC-82_LL_8"
-1.44882115258056,-1.10171637201646,"CC-82_LL_8"
-1.43904899971488,-1.11549445074298,"CC-82_LL_8"
-1.42927684684921,-1.11549445074298,"CC-82_LL_8"
-1.41950469398353,-1.1292725294695,"CC-82_LL_8"
-1.40973254111785,-1.14305060819601,"CC-82_LL_8"
-1.39996038825218,-1.15682868692253,"CC-82_LL_8"
-1.3901882353865,-1.15682868692253,"CC-82_LL_8"
-1.38041608252083,-1.14305060819601,"CC-82_LL_8"
-1.37064392965515,-1.1292725294695,"CC-82_LL_8"
-1.36087177678947,-1.11549445074298,"CC-82_LL_8"
-1.36087177678947,-1.10171637201646,"CC-82_LL_8"
-1.3510996239238,-1.08793829328995,"CC-82_LL_8"
-1.3510996239238,-1.07416021456343,"CC-82_LL_8"
-1.3510996239238,-1.06038213583691,"CC-82_LL_8"
-1.34132747105812,-1.0466040571104,"CC-82_LL_8"
-1.34132747105812,-1.03282597838388,"CC-82_LL_8"
-1.34132747105812,-1.01904789965736,"CC-82_LL_8"
-1.33155531819245,-1.00526982093085,"CC-82_LL_8"
-1.32178316532677,-0.991491742204332,"CC-82_LL_8"
-1.31201101246109,-0.977713663477815,"CC-82_LL_8"
-1.30223885959542,-0.963935584751298,"CC-82_LL_8"
-1.29246670672974,-0.950157506024782,"CC-82_LL_8"
-1.28269455386407,-0.936379427298265,"CC-82_LL_8"
-1.27292240099839,-0.922601348571749,"CC-82_LL_8"
-1.26315024813272,-0.908823269845232,"CC-82_LL_8"
-1.25337809526704,-0.895045191118715,"CC-82_LL_8"
-1.24360594240136,-0.881267112392199,"CC-82_LL_8"
-1.23383378953569,-0.867489033665682,"CC-82_LL_8"
-1.22406163667001,-0.853710954939165,"CC-82_LL_8"
-1.21428948380434,-0.839932876212649,"CC-82_LL_8"
-1.20451733093866,-0.839932876212649,"CC-82_LL_8"
-1.19474517807298,-0.839932876212649,"CC-82_LL_8"
-1.18497302520731,-0.826154797486132,"CC-82_LL_8"
-1.17520087234163,-0.826154797486132,"CC-82_LL_8"
-1.16542871947596,-0.826154797486132,"CC-82_LL_8"
-1.15565656661028,-0.826154797486132,"CC-82_LL_8"
-1.1458844137446,-0.826154797486132,"CC-82_LL_8"
-1.13611226087893,-0.826154797486132,"CC-82_LL_8"
-1.12634010801325,-0.826154797486132,"CC-82_LL_8"
-1.11656795514758,-0.826154797486132,"CC-82_LL_8"
-1.1067958022819,-0.812376718759616,"CC-82_LL_8"
-1.09702364941623,-0.812376718759616,"CC-82_LL_8"
-1.08725149655055,-0.812376718759616,"CC-82_LL_8"
-1.07747934368487,-0.812376718759616,"CC-82_LL_8"
-1.0677071908192,-0.812376718759616,"CC-82_LL_8"
-1.05793503795352,-0.812376718759616,"CC-82_LL_8"
-1.04816288508785,-0.812376718759616,"CC-82_LL_8"
-1.03839073222217,-0.812376718759616,"CC-82_LL_8"
-1.02861857935649,-0.812376718759616,"CC-82_LL_8"
-1.01884642649082,-0.812376718759616,"CC-82_LL_8"
-1.00907427362514,-0.812376718759616,"CC-82_LL_8"
-0.999302120759467,-0.812376718759616,"CC-82_LL_8"
-0.989529967893791,-0.812376718759616,"CC-82_LL_8"
-0.979757815028115,-0.812376718759616,"CC-82_LL_8"
-0.969985662162439,-0.812376718759616,"CC-82_LL_8"
-0.960213509296763,-0.812376718759616,"CC-82_LL_8"
-0.950441356431087,-0.812376718759616,"CC-82_LL_8"
-0.940669203565411,-0.812376718759616,"CC-82_LL_8"
-0.930897050699735,-0.812376718759616,"CC-82_LL_8"
-0.92112489783406,-0.812376718759616,"CC-82_LL_8"
-0.911352744968384,-0.812376718759616,"CC-82_LL_8"
-0.901580592102708,-0.812376718759616,"CC-82_LL_8"
-0.891808439237032,-0.812376718759616,"CC-82_LL_8"
-0.882036286371356,-0.812376718759616,"CC-82_LL_8"
-0.87226413350568,-0.812376718759616,"CC-82_LL_8"
-0.862491980640004,-0.812376718759616,"CC-82_LL_8"
-0.852719827774329,-0.812376718759616,"CC-82_LL_8"
-0.842947674908653,-0.812376718759616,"CC-82_LL_8"
-0.833175522042977,-0.812376718759616,"CC-82_LL_8"
-0.823403369177301,-0.812376718759616,"CC-82_LL_8"
-0.813631216311625,-0.812376718759616,"CC-82_LL_8"
-0.803859063445949,-0.812376718759616,"CC-82_LL_8"
-0.794086910580273,-0.812376718759616,"CC-82_LL_8"
-0.784314757714597,-0.812376718759616,"CC-82_LL_8"
-0.774542604848921,-0.812376718759616,"CC-82_LL_8"
-0.764770451983246,-0.812376718759616,"CC-82_LL_8"
-0.75499829911757,-0.812376718759616,"CC-82_LL_8"
-0.745226146251894,-0.812376718759616,"CC-82_LL_8"
-0.735453993386218,-0.812376718759616,"CC-82_LL_8"
-0.725681840520542,-0.812376718759616,"CC-82_LL_8"
-0.715909687654866,-0.812376718759616,"CC-82_LL_8"
-0.70613753478919,-0.812376718759616,"CC-82_LL_8"
-0.696365381923514,-0.812376718759616,"CC-82_LL_8"
-0.686593229057838,-0.812376718759616,"CC-82_LL_8"
-0.676821076192163,-0.812376718759616,"CC-82_LL_8"
-0.667048923326487,-0.812376718759616,"CC-82_LL_8"
-0.657276770460811,-0.812376718759616,"CC-82_LL_8"
-0.647504617595135,-0.812376718759616,"CC-82_LL_8"
-0.637732464729459,-0.826154797486132,"CC-82_LL_8"
-0.627960311863783,-0.826154797486132,"CC-82_LL_8"
-0.618188158998107,-0.826154797486132,"CC-82_LL_8"
-0.608416006132431,-0.826154797486132,"CC-82_LL_8"
-0.598643853266756,-0.826154797486132,"CC-82_LL_8"
-0.58887170040108,-0.826154797486132,"CC-82_LL_8"
-0.579099547535404,-0.826154797486132,"CC-82_LL_8"
-0.569327394669728,-0.826154797486132,"CC-82_LL_8"
-0.559555241804052,-0.826154797486132,"CC-82_LL_8"
-0.549783088938376,-0.826154797486132,"CC-82_LL_8"
-0.5400109360727,-0.826154797486132,"CC-82_LL_8"
-0.530238783207024,-0.826154797486132,"CC-82_LL_8"
-0.520466630341349,-0.826154797486132,"CC-82_LL_8"
-0.510694477475673,-0.826154797486132,"CC-82_LL_8"
-0.500922324609997,-0.826154797486132,"CC-82_LL_8"
-0.491150171744321,-0.826154797486132,"CC-82_LL_8"
-0.481378018878645,-0.826154797486132,"CC-82_LL_8"
-0.471605866012969,-0.826154797486132,"CC-82_LL_8"
-0.461833713147293,-0.826154797486132,"CC-82_LL_8"
-0.452061560281617,-0.826154797486132,"CC-82_LL_8"
-0.442289407415941,-0.826154797486132,"CC-82_LL_8"
-0.432517254550266,-0.826154797486132,"CC-82_LL_8"
-0.42274510168459,-0.826154797486132,"CC-82_LL_8"
-0.412972948818914,-0.826154797486132,"CC-82_LL_8"
-0.403200795953238,-0.826154797486132,"CC-82_LL_8"
-0.393428643087562,-0.826154797486132,"CC-82_LL_8"
-0.383656490221886,-0.826154797486132,"CC-82_LL_8"
-0.37388433735621,-0.826154797486132,"CC-82_LL_8"
-0.364112184490534,-0.826154797486132,"CC-82_LL_8"
-0.354340031624858,-0.826154797486132,"CC-82_LL_8"
-0.344567878759183,-0.826154797486132,"CC-82_LL_8"
-0.334795725893507,-0.826154797486132,"CC-82_LL_8"
-0.325023573027831,-0.826154797486132,"CC-82_LL_8"
-0.315251420162155,-0.826154797486132,"CC-82_LL_8"
-0.305479267296479,-0.826154797486132,"CC-82_LL_8"
-0.295707114430803,-0.826154797486132,"CC-82_LL_8"
-0.285934961565127,-0.826154797486132,"CC-82_LL_8"
-0.276162808699451,-0.826154797486132,"CC-82_LL_8"
-0.266390655833776,-0.826154797486132,"CC-82_LL_8"
-0.2566185029681,-0.826154797486132,"CC-82_LL_8"
-0.246846350102424,-0.826154797486132,"CC-82_LL_8"
-0.237074197236748,-0.826154797486132,"CC-82_LL_8"
-0.227302044371072,-0.839932876212649,"CC-82_LL_8"
-0.217529891505396,-0.839932876212649,"CC-82_LL_8"
-0.20775773863972,-0.839932876212649,"CC-82_LL_8"
-0.197985585774044,-0.839932876212649,"CC-82_LL_8"
-0.188213432908369,-0.839932876212649,"CC-82_LL_8"
-0.178441280042693,-0.826154797486132,"CC-82_LL_8"
-0.168669127177017,-0.826154797486132,"CC-82_LL_8"
-0.158896974311341,-0.826154797486132,"CC-82_LL_8"
-0.149124821445665,-0.812376718759616,"CC-82_LL_8"
-0.139352668579989,-0.812376718759616,"CC-82_LL_8"
-0.129580515714313,-0.812376718759616,"CC-82_LL_8"
-0.119808362848637,-0.798598640033099,"CC-82_LL_8"
-0.110036209982961,-0.798598640033099,"CC-82_LL_8"
-0.100264057117286,-0.798598640033099,"CC-82_LL_8"
-0.0904919042516097,-0.784820561306583,"CC-82_LL_8"
-0.0807197513859338,-0.784820561306583,"CC-82_LL_8"
-0.070947598520258,-0.784820561306583,"CC-82_LL_8"
-0.0611754456545821,-0.771042482580066,"CC-82_LL_8"
-0.0514032927889062,-0.771042482580066,"CC-82_LL_8"
-0.0416311399232303,-0.771042482580066,"CC-82_LL_8"
-0.0318589870575544,-0.757264403853549,"CC-82_LL_8"
-0.0220868341918785,-0.757264403853549,"CC-82_LL_8"
-0.0123146813262027,-0.757264403853549,"CC-82_LL_8"
-0.00254252846052678,-0.757264403853549,"CC-82_LL_8"
0.0072296244051491,-0.743486325127033,"CC-82_LL_8"
0.017001777270825,-0.743486325127033,"CC-82_LL_8"
0.0267739301365009,-0.743486325127033,"CC-82_LL_8"
0.0365460830021767,-0.743486325127033,"CC-82_LL_8"
0.0463182358678526,-0.729708246400516,"CC-82_LL_8"
0.0560903887335285,-0.729708246400516,"CC-82_LL_8"
0.0658625415992044,-0.729708246400516,"CC-82_LL_8"
0.0756346944648803,-0.729708246400516,"CC-82_LL_8"
0.0854068473305562,-0.715930167673999,"CC-82_LL_8"
0.095179000196232,-0.715930167673999,"CC-82_LL_8"
0.104951153061908,-0.715930167673999,"CC-82_LL_8"
0.114723305927584,-0.715930167673999,"CC-82_LL_8"
0.12449545879326,-0.715930167673999,"CC-82_LL_8"
0.134267611658936,-0.702152088947483,"CC-82_LL_8"
0.144039764524611,-0.702152088947483,"CC-82_LL_8"
0.153811917390287,-0.702152088947483,"CC-82_LL_8"
0.163584070255963,-0.702152088947483,"CC-82_LL_8"
0.173356223121639,-0.702152088947483,"CC-82_LL_8"
0.183128375987315,-0.702152088947483,"CC-82_LL_8"
0.192900528852991,-0.688374010220966,"CC-82_LL_8"
0.202672681718667,-0.688374010220966,"CC-82_LL_8"
0.212444834584343,-0.688374010220966,"CC-82_LL_8"
0.222216987450018,-0.688374010220966,"CC-82_LL_8"
0.231989140315694,-0.688374010220966,"CC-82_LL_8"
0.24176129318137,-0.688374010220966,"CC-82_LL_8"
0.251533446047046,-0.688374010220966,"CC-82_LL_8"
0.261305598912722,-0.688374010220966,"CC-82_LL_8"
0.271077751778398,-0.67459593149445,"CC-82_LL_8"
0.280849904644074,-0.67459593149445,"CC-82_LL_8"
0.29062205750975,-0.67459593149445,"CC-82_LL_8"
0.300394210375426,-0.67459593149445,"CC-82_LL_8"
0.310166363241101,-0.67459593149445,"CC-82_LL_8"
0.319938516106777,-0.67459593149445,"CC-82_LL_8"
0.329710668972453,-0.67459593149445,"CC-82_LL_8"
0.339482821838129,-0.67459593149445,"CC-82_LL_8"
0.349254974703805,-0.67459593149445,"CC-82_LL_8"
0.359027127569481,-0.67459593149445,"CC-82_LL_8"
0.368799280435157,-0.67459593149445,"CC-82_LL_8"
0.378571433300833,-0.67459593149445,"CC-82_LL_8"
0.388343586166508,-0.67459593149445,"CC-82_LL_8"
0.398115739032184,-0.67459593149445,"CC-82_LL_8"
0.40788789189786,-0.67459593149445,"CC-82_LL_8"
0.417660044763536,-0.660817852767933,"CC-82_LL_8"
0.427432197629212,-0.660817852767933,"CC-82_LL_8"
0.437204350494888,-0.660817852767933,"CC-82_LL_8"
0.446976503360564,-0.660817852767933,"CC-82_LL_8"
0.45674865622624,-0.660817852767933,"CC-82_LL_8"
0.466520809091916,-0.660817852767933,"CC-82_LL_8"
0.476292961957591,-0.660817852767933,"CC-82_LL_8"
0.486065114823267,-0.660817852767933,"CC-82_LL_8"
0.495837267688943,-0.660817852767933,"CC-82_LL_8"
0.505609420554619,-0.67459593149445,"CC-82_LL_8"
0.515381573420295,-0.67459593149445,"CC-82_LL_8"
0.525153726285971,-0.67459593149445,"CC-82_LL_8"
0.534925879151647,-0.67459593149445,"CC-82_LL_8"
0.544698032017323,-0.67459593149445,"CC-82_LL_8"
0.554470184882998,-0.67459593149445,"CC-82_LL_8"
0.564242337748674,-0.67459593149445,"CC-82_LL_8"
0.57401449061435,-0.67459593149445,"CC-82_LL_8"
0.583786643480026,-0.67459593149445,"CC-82_LL_8"
0.593558796345702,-0.67459593149445,"CC-82_LL_8"
0.603330949211378,-0.67459593149445,"CC-82_LL_8"
0.613103102077054,-0.67459593149445,"CC-82_LL_8"
0.62287525494273,-0.67459593149445,"CC-82_LL_8"
0.632647407808406,-0.67459593149445,"CC-82_LL_8"
0.642419560674081,-0.67459593149445,"CC-82_LL_8"
0.652191713539757,-0.688374010220966,"CC-82_LL_8"
0.661963866405433,-0.688374010220966,"CC-82_LL_8"
0.671736019271109,-0.688374010220966,"CC-82_LL_8"
0.681508172136785,-0.688374010220966,"CC-82_LL_8"
0.691280325002461,-0.688374010220966,"CC-82_LL_8"
0.701052477868137,-0.688374010220966,"CC-82_LL_8"
0.710824630733813,-0.688374010220966,"CC-82_LL_8"
0.720596783599488,-0.688374010220966,"CC-82_LL_8"
0.730368936465164,-0.702152088947483,"CC-82_LL_8"
0.74014108933084,-0.702152088947483,"CC-82_LL_8"
0.749913242196516,-0.702152088947483,"CC-82_LL_8"
0.759685395062192,-0.702152088947483,"CC-82_LL_8"
0.769457547927868,-0.702152088947483,"CC-82_LL_8"
0.779229700793544,-0.702152088947483,"CC-82_LL_8"
0.78900185365922,-0.715930167673999,"CC-82_LL_8"
0.798774006524895,-0.715930167673999,"CC-82_LL_8"
0.808546159390571,-0.715930167673999,"CC-82_LL_8"
0.818318312256247,-0.715930167673999,"CC-82_LL_8"
0.828090465121923,-0.715930167673999,"CC-82_LL_8"
0.837862617987599,-0.729708246400516,"CC-82_LL_8"
0.847634770853275,-0.729708246400516,"CC-82_LL_8"
0.857406923718951,-0.729708246400516,"CC-82_LL_8"
0.867179076584627,-0.729708246400516,"CC-82_LL_8"
0.876951229450303,-0.729708246400516,"CC-82_LL_8"
0.886723382315978,-0.743486325127033,"CC-82_LL_8"
0.896495535181654,-0.743486325127033,"CC-82_LL_8"
0.90626768804733,-0.743486325127033,"CC-82_LL_8"
0.916039840913006,-0.743486325127033,"CC-82_LL_8"
0.925811993778682,-0.757264403853549,"CC-82_LL_8"
0.935584146644358,-0.757264403853549,"CC-82_LL_8"
0.945356299510034,-0.757264403853549,"CC-82_LL_8"
0.95512845237571,-0.771042482580066,"CC-82_LL_8"
0.964900605241386,-0.771042482580066,"CC-82_LL_8"
0.974672758107061,-0.771042482580066,"CC-82_LL_8"
0.984444910972737,-0.784820561306583,"CC-82_LL_8"
0.994217063838413,-0.784820561306583,"CC-82_LL_8"
1.00398921670409,-0.784820561306583,"CC-82_LL_8"
1.01376136956976,-0.784820561306583,"CC-82_LL_8"
1.02353352243544,-0.798598640033099,"CC-82_LL_8"
1.03330567530112,-0.798598640033099,"CC-82_LL_8"
1.04307782816679,-0.798598640033099,"CC-82_LL_8"
1.05284998103247,-0.812376718759616,"CC-82_LL_8"
1.06262213389814,-0.812376718759616,"CC-82_LL_8"
1.07239428676382,-0.826154797486132,"CC-82_LL_8"
1.0821664396295,-0.839932876212649,"CC-82_LL_8"
1.09193859249517,-0.853710954939165,"CC-82_LL_8"
1.09193859249517,-0.867489033665682,"CC-82_LL_8"
1.10171074536085,-0.881267112392199,"CC-82_LL_8"
1.11148289822652,-0.895045191118715,"CC-82_LL_8"
1.11148289822652,-0.908823269845232,"CC-82_LL_8"
1.1212550510922,-0.908823269845232,"CC-82_LL_8"
1.13102720395788,-0.922601348571749,"CC-82_LL_8"
1.14079935682355,-0.936379427298265,"CC-82_LL_8"
1.15057150968923,-0.950157506024782,"CC-82_LL_8"
1.1603436625549,-0.950157506024782,"CC-82_LL_8"
1.17011581542058,-0.963935584751298,"CC-82_LL_8"
1.17988796828625,-0.963935584751298,"CC-82_LL_8"
1.18966012115193,-0.963935584751298,"CC-82_LL_8"
1.19943227401761,-0.977713663477815,"CC-82_LL_8"
1.20920442688328,-0.977713663477815,"CC-82_LL_8"
1.21897657974896,-0.977713663477815,"CC-82_LL_8"
1.22874873261463,-0.977713663477815,"CC-82_LL_8"
1.23852088548031,-0.977713663477815,"CC-82_LL_8"
1.24829303834599,-0.977713663477815,"CC-82_LL_8"
1.25806519121166,-0.977713663477815,"CC-82_LL_8"
1.26783734407734,-0.977713663477815,"CC-82_LL_8"
1.27760949694301,-0.977713663477815,"CC-82_LL_8"
1.28738164980869,-0.977713663477815,"CC-82_LL_8"
1.29715380267437,-0.977713663477815,"CC-82_LL_8"
1.30692595554004,-0.977713663477815,"CC-82_LL_8"
1.31669810840572,-0.977713663477815,"CC-82_LL_8"
1.32647026127139,-0.977713663477815,"CC-82_LL_8"
1.33624241413707,-0.991491742204332,"CC-82_LL_8"
1.34601456700274,-1.00526982093085,"CC-82_LL_8"
1.35578671986842,-1.00526982093085,"CC-82_LL_8"
1.3655588727341,-1.01904789965736,"CC-82_LL_8"
1.37533102559977,-1.01904789965736,"CC-82_LL_8"
1.38510317846545,-1.03282597838388,"CC-82_LL_8"
1.39487533133112,-1.03282597838388,"CC-82_LL_8"
1.4046474841968,-1.0466040571104,"CC-82_LL_8"
1.41441963706248,-1.06038213583691,"CC-82_LL_8"
1.42419178992815,-1.06038213583691,"CC-82_LL_8"
1.43396394279383,-1.07416021456343,"CC-82_LL_8"
1.4437360956595,-1.08793829328995,"CC-82_LL_8"
1.45350824852518,-1.10171637201646,"CC-82_LL_8"
1.46328040139086,-1.10171637201646,"CC-82_LL_8"
1.47305255425653,-1.11549445074298,"CC-82_LL_8"
1.48282470712221,-1.1292725294695,"CC-82_LL_8"
1.49259685998788,-1.1292725294695,"CC-82_LL_8"
1.50236901285356,-1.14305060819601,"CC-82_LL_8"
1.51214116571923,-1.15682868692253,"CC-82_LL_8"
1.52191331858491,-1.15682868692253,"CC-82_LL_8"
1.53168547145059,-1.17060676564905,"CC-82_LL_8"
1.54145762431626,-1.15682868692253,"CC-82_LL_8"
1.55122977718194,-1.14305060819601,"CC-82_LL_8"
1.56100193004761,-1.1292725294695,"CC-82_LL_8"
1.57077408291329,-1.11549445074298,"CC-82_LL_8"
1.58054623577897,-1.10171637201646,"CC-82_LL_8"
1.58054623577897,-1.08793829328995,"CC-82_LL_8"
1.59031838864464,-1.07416021456343,"CC-82_LL_8"
1.60009054151032,-1.06038213583691,"CC-82_LL_8"
1.60986269437599,-1.0466040571104,"CC-82_LL_8"
1.61963484724167,-1.03282597838388,"CC-82_LL_8"
1.62940700010735,-1.01904789965736,"CC-82_LL_8"
1.63917915297302,-1.00526982093085,"CC-82_LL_8"
1.6489513058387,-0.991491742204332,"CC-82_LL_8"
1.65872345870437,-0.977713663477815,"CC-82_LL_8"
1.66849561157005,-0.963935584751298,"CC-82_LL_8"
1.67826776443572,-0.950157506024782,"CC-82_LL_8"
1.6880399173014,-0.936379427298265,"CC-82_LL_8"
1.6880399173014,-0.922601348571749,"CC-82_LL_8"
1.6880399173014,-0.908823269845232,"CC-82_LL_8"
1.67826776443572,-0.895045191118715,"CC-82_LL_8"
1.66849561157005,-0.881267112392199,"CC-82_LL_8"
1.65872345870437,-0.867489033665682,"CC-82_LL_8"
1.65872345870437,-0.853710954939165,"CC-82_LL_8"
1.6489513058387,-0.839932876212649,"CC-82_LL_8"
1.6489513058387,-0.826154797486132,"CC-82_LL_8"
1.63917915297302,-0.812376718759616,"CC-82_LL_8"
1.62940700010735,-0.798598640033099,"CC-82_LL_8"
1.62940700010735,-0.784820561306583,"CC-82_LL_8"
1.61963484724167,-0.771042482580066,"CC-82_LL_8"
1.61963484724167,-0.757264403853549,"CC-82_LL_8"
1.61963484724167,-0.743486325127033,"CC-82_LL_8"
1.60986269437599,-0.729708246400516,"CC-82_LL_8"
1.60009054151032,-0.715930167673999,"CC-82_LL_8"
1.59031838864464,-0.702152088947483,"CC-82_LL_8"
1.58054623577897,-0.688374010220966,"CC-82_LL_8"
1.57077408291329,-0.67459593149445,"CC-82_LL_8"
1.56100193004761,-0.660817852767933,"CC-82_LL_8"
1.55122977718194,-0.647039774041416,"CC-82_LL_8"
1.54145762431626,-0.6332616953149,"CC-82_LL_8"
1.53168547145059,-0.619483616588383,"CC-82_LL_8"
1.52191331858491,-0.605705537861866,"CC-82_LL_8"
1.51214116571923,-0.59192745913535,"CC-82_LL_8"
1.51214116571923,-0.578149380408833,"CC-82_LL_8"
1.50236901285356,-0.564371301682317,"CC-82_LL_8"
1.49259685998788,-0.5505932229558,"CC-82_LL_8"
1.49259685998788,-0.536815144229283,"CC-82_LL_8"
1.48282470712221,-0.523037065502767,"CC-82_LL_8"
